Results for experiment 3
2 layers: ,0.007520914077758789,0.005379199981689453,0.005496025085449219,Satisfiablility:,unsat,unsat,unsat
4 layers: ,0.015295982360839844,0.013383865356445312,0.013011932373046875,Satisfiablility:,unsat,unsat,unsat
6 layers: ,0.053906917572021484,0.05637097358703613,0.0537259578704834,Satisfiablility:,unsat,unsat,unsat
8 layers: ,0.14081597328186035,0.13841629028320312,0.14243507385253906,Satisfiablility:,unsat,unsat,unsat
10 layers: ,0.3056659698486328,0.3032968044281006,0.3311319351196289,Satisfiablility:,unsat,unsat,unsat
